Route Name,Ascent Label,Ascent ID,Ascent Link,Ascent Type,Route Grade,Ascent Grade,Route Gear Style,Ascent Gear Style,Route Height,Ascent Height,# Ascents,Route Stars,Route ID,Route Link,Country,Country Link,Crag Name,Crag Link,Crag Path,With,Comment,Quality,Ascent Date,Log Date,Shot
Il Mandrino,,10554975906,http://www.thecrag.com/ascent/10554975906,Lead solo,6a,,Sport,Sport,25m,,2,**,749035749,http://www.thecrag.com/route/749035749,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Settore settentrionale di Perti,,,Very Good,2024-10-28T00:00:00Z,2024-10-29T11:59:24Z,
Optymistique,,10554973956,http://www.thecrag.com/ascent/10554973956,Hang dog,6b,,Sport,Sport,30m,,2,**,16105087,http://www.thecrag.com/route/16105087,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Settore settentrionale di Perti,,,Very Good,2024-10-28T00:00:00Z,2024-10-29T11:58:42Z,
Optymistique,,10554972624,http://www.thecrag.com/ascent/10554972624,Roped Solo,6b,,Sport,Top rope,30m,,2,**,16105087,http://www.thecrag.com/route/16105087,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Settore settentrionale di Perti,,,Very Good,2024-10-28T00:00:00Z,2024-10-29T11:58:26Z,
Classica,,10554956733,http://www.thecrag.com/ascent/10554956733,Lead solo,6a,,Sport,Sport,22m,,1,**,16105039,http://www.thecrag.com/route/16105039,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Settore settentrionale di Perti,,,Very Good,2024-10-28T00:00:00Z,2024-10-29T11:56:35Z,
Il pescatore di mele,,10453049913,http://www.thecrag.com/ascent/10453049913,Roped Solo,6b+,,Sport,Top rope,25m,,2,**,6278043498,http://www.thecrag.com/route/6278043498,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Placca Piotti - Right Hand Sector D,,,Very Good,2024-10-11T00:00:00Z,2024-10-11T15:00:12Z,
Il pescatore di mele,,10452958866,http://www.thecrag.com/ascent/10452958866,Lead solo,6b+,,Sport,Sport,25m,,2,**,6278043498,http://www.thecrag.com/route/6278043498,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Placca Piotti - Right Hand Sector D,,,Very Good,2024-10-11T00:00:00Z,2024-10-11T13:59:00Z,
Ciao pà,,10452903432,http://www.thecrag.com/ascent/10452903432,Roped Solo,6b,,Sport,Top rope,30m,,2,***,6278041263,http://www.thecrag.com/route/6278041263,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Placca Piotti - Right Hand Sector D,,,Classic,2024-10-11T00:00:00Z,2024-10-11T13:25:01Z,
Ciao pà,,10452902712,http://www.thecrag.com/ascent/10452902712,Lead solo,6b,,Sport,Sport,30m,,2,***,6278041263,http://www.thecrag.com/route/6278041263,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Placca Piotti - Right Hand Sector D,,,Classic,2024-10-11T00:00:00Z,2024-10-11T13:24:50Z,
Rewind,,10452571704,http://www.thecrag.com/ascent/10452571704,Roped Solo,6a+,,Sport,Top rope,30m,,2,**,6278038872,http://www.thecrag.com/route/6278038872,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Placca Piotti - Right Hand Sector D,,,Very Good,2024-10-11T00:00:00Z,2024-10-11T11:10:54Z,
Rewind,,10452442944,http://www.thecrag.com/ascent/10452442944,Lead solo,6a+,,Sport,Sport,30m,,2,**,6278038872,http://www.thecrag.com/route/6278038872,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Placca Piotti - Right Hand Sector D,,,Very Good,2024-10-11T00:00:00Z,2024-10-11T10:40:58Z,
Selvatica,,10452400839,http://www.thecrag.com/ascent/10452400839,Roped Solo,6a,,Sport,Top rope,25m,,2,**,6278039775,http://www.thecrag.com/route/6278039775,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Placca Piotti - Right Hand Sector D,,,Very Good,2024-10-11T00:00:00Z,2024-10-11T10:40:29Z,
Selvatica,,10452374766,http://www.thecrag.com/ascent/10452374766,Lead solo,6a,,Sport,Sport,25m,,2,**,6278039775,http://www.thecrag.com/route/6278039775,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Placca Piotti - Right Hand Sector D,,,Very Good,2024-10-11T00:00:00Z,2024-10-11T10:40:12Z,
Scolorate,Scolorate P1,10336782510,http://www.thecrag.com/ascent/10336782510,Roped Solo,6b,6b,Sport,Top rope,45m,,7,**,2797424136,http://www.thecrag.com/route/2797424136,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Superpanza,,1:[6b],Classic,2024-09-21T00:00:00Z,2024-09-21T15:24:06Z,
Popolo Migratore,,10336779252,http://www.thecrag.com/ascent/10336779252,Roped Solo,6c+,6b+,Sport,Top rope,70m,,7,**,769876893,http://www.thecrag.com/route/769876893,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Superpanza,,"1:[6a]
2:[6b+]",Classic,2024-09-21T00:00:00Z,2024-09-21T15:22:46Z,
Scolorate,Scolorate P1,10336774314,http://www.thecrag.com/ascent/10336774314,Lead solo,6b,6b,Sport,Sport,45m,,7,**,2797424136,http://www.thecrag.com/route/2797424136,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Superpanza,,1:[6b],Classic,2024-09-21T00:00:00Z,2024-09-21T15:20:59Z,
Popolo Migratore,,10336772598,http://www.thecrag.com/ascent/10336772598,Lead solo,6c+,6b+,Sport,Sport,70m,,7,**,769876893,http://www.thecrag.com/route/769876893,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Superpanza,,"1:[6a]
2:[6b+]",Classic,2024-09-21T00:00:00Z,2024-09-21T15:20:26Z,
Superpanza,,10336770480,http://www.thecrag.com/ascent/10336770480,Lead solo,6c,6c,Sport,Sport,95m,,1,***,16122175,http://www.thecrag.com/route/16122175,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Superpanza,,"1:[4c]
2:[6c]
3:[5c]
4:[6b]",Classic,2024-09-21T00:00:00Z,2024-09-21T15:19:49Z,
Nightmare,,10280633274,http://www.thecrag.com/ascent/10280633274,Roped Solo,6c,,Sport,Top rope,12m,,1,,2925730176,http://www.thecrag.com/route/2925730176,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cortometraggio,,,,2024-09-10T00:00:00Z,2024-09-10T13:43:52Z,
Ultima Via,,10253299914,http://www.thecrag.com/ascent/10253299914,Roped Solo,6c,,Sport,Top rope,30m,,29,***,16152769,http://www.thecrag.com/route/16152769,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Monte Cucco - Fenia,,,Mega Classic,2024-09-05T00:00:00Z,2024-09-05T16:13:52Z,
Stravolgimento progressivo,Stravolgimento progressivo P1,10253297064,http://www.thecrag.com/ascent/10253297064,Roped Solo,6b+,6b+,Sport,Top rope,40m,,34,***,16152721,http://www.thecrag.com/route/16152721,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Monte Cucco - Fenia,,1:[6b+],Mega Classic,2024-09-05T00:00:00Z,2024-09-05T16:13:15Z,
Stravolgimento progressivo,Stravolgimento progressivo P1,10253293863,http://www.thecrag.com/ascent/10253293863,Lead solo,6b+,6b+,Sport,Sport,40m,,34,***,16152721,http://www.thecrag.com/route/16152721,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Monte Cucco - Fenia,,1:[6b+],Mega Classic,2024-09-05T00:00:00Z,2024-09-05T16:12:41Z,
Sperone Est,,10242051309,http://www.thecrag.com/ascent/10242051309,Red point,5c,,Sport,Free solo,80m,,1,**,14137585,http://www.thecrag.com/route/14137585,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca degli Uccelli - Settore principale,,,,2024-09-02T00:00:00Z,2024-09-03T08:19:26Z,
Cresta degli Uccelli,,10242042465,http://www.thecrag.com/ascent/10242042465,Red point,5b,,Sport,Free solo,,,1,,14138449,http://www.thecrag.com/route/14138449,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca degli Uccelli - Cresta Degli Uccelli,,,,2024-09-02T00:00:00Z,2024-09-03T08:17:32Z,
Volo D’Angelo,,10233964890,http://www.thecrag.com/ascent/10233964890,Roped Solo,6c,,Sport,Top rope,32m,,10,***,2058845901,http://www.thecrag.com/route/2058845901,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca degli Uccelli - Settore principale,,,Mega Classic,2024-09-01T00:00:00Z,2024-09-01T19:11:50Z,
Volo D’Angelo,,10233961032,http://www.thecrag.com/ascent/10233961032,Hang dog,6c,,Sport,Sport,32m,,10,***,2058845901,http://www.thecrag.com/route/2058845901,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca degli Uccelli - Settore principale,,,Mega Classic,2024-09-01T00:00:00Z,2024-09-01T19:11:25Z,
Miranda Diretta,,10233959631,http://www.thecrag.com/ascent/10233959631,Red point,6b,,Sport,Free solo,30m,,11,***,14137777,http://www.thecrag.com/route/14137777,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca degli Uccelli - Settore principale,,,Mega Classic,2024-09-01T00:00:00Z,2024-09-01T19:10:56Z,
Zettu,,10233959031,http://www.thecrag.com/ascent/10233959031,Red point,6a+,,Sport,Free solo,32m,,6,***,2058846099,http://www.thecrag.com/route/2058846099,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca degli Uccelli - Settore principale,,,Classic,2024-09-01T00:00:00Z,2024-09-01T19:10:37Z,
I Numeri Sono Numeri,I Numeri Sono Numeri P1,10233948642,http://www.thecrag.com/ascent/10233948642,Roped Solo,7b,6b+,Sport,Top rope,40m,,4,**,2058837837,http://www.thecrag.com/route/2058837837,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca degli Uccelli - Settore principale,,1:[6b+],Classic,2024-09-01T00:00:00Z,2024-09-01T19:08:31Z,
I Numeri Sono Numeri,I Numeri Sono Numeri P1,10233948042,http://www.thecrag.com/ascent/10233948042,Lead solo,7b,6b+,Sport,Sport,40m,,4,**,2058837837,http://www.thecrag.com/route/2058837837,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Rocca degli Uccelli - Settore principale,,1:[6b+],Classic,2024-09-01T00:00:00Z,2024-09-01T19:08:09Z,
L‘eliseo degli anni 60,,10053653022,http://www.thecrag.com/ascent/10053653022,Roped Solo,6b+,,Sport,Top rope,20m,,4,***,4808299725,http://www.thecrag.com/route/4808299725,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - La Goletta,,,Classic,2024-07-29T00:00:00Z,2024-07-29T21:27:13Z,
L‘eliseo degli anni 60,,10053651015,http://www.thecrag.com/ascent/10053651015,Lead solo,6b+,,Sport,Sport,20m,,4,***,4808299725,http://www.thecrag.com/route/4808299725,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - La Goletta,,,Classic,2024-07-29T00:00:00Z,2024-07-29T21:26:49Z,
L'impari lotta del Conte di Montecristo e del drago sanguineo,,10053646287,http://www.thecrag.com/ascent/10053646287,Red point,6a A0,,Sport,Free solo,140m,,2,*,4888974000,http://www.thecrag.com/route/4888974000,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Bric Pianerella - Settore paretone,,,Very Good,2024-07-29T00:00:00Z,2024-07-29T21:25:41Z,
Il Tetto,,10051159821,http://www.thecrag.com/ascent/10051159821,Red point,6b,,Sport,Free solo,80m,,2,***,16145059,http://www.thecrag.com/route/16145059,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Monte Cucco - Settore centrale,,Variante uscita di destra,Mega Classic,2024-07-29T00:00:00Z,2024-07-29T09:01:48Z,
Carletto's way,,10047264999,http://www.thecrag.com/ascent/10047264999,Roped Solo,6a+,,Sport,Top rope,25m,,13,**,16125247,http://www.thecrag.com/route/16125247,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Il Pilastro,,,Classic,2024-07-28T00:00:00Z,2024-07-28T17:41:21Z,
Carletto's way,,10047260931,http://www.thecrag.com/ascent/10047260931,Lead solo,6a+,,Sport,Sport,25m,,13,**,16125247,http://www.thecrag.com/route/16125247,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Il Pilastro,,,Classic,2024-07-28T00:00:00Z,2024-07-28T17:40:35Z,
Occhi,Occhi P1,10047258636,http://www.thecrag.com/ascent/10047258636,Roped Solo,7b+,6b,Sport,Top rope,32m,,5,***,939275367,http://www.thecrag.com/route/939275367,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Il Pilastro,,1:[6b],Classic,2024-07-28T00:00:00Z,2024-07-28T17:40:07Z,
Occhi,Occhi P1,10047251175,http://www.thecrag.com/ascent/10047251175,Lead solo,7b+,6b,Sport,Sport,32m,,5,***,939275367,http://www.thecrag.com/route/939275367,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Il Pilastro,,1:[6b],Classic,2024-07-28T00:00:00Z,2024-07-28T17:39:44Z,
Corda senz'anima,,10047250371,http://www.thecrag.com/ascent/10047250371,Red point,6b+,,Sport,Sport,30m,,21,***,16125199,http://www.thecrag.com/route/16125199,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Il Pilastro,,,Mega Classic,2024-07-28T00:00:00Z,2024-07-28T17:39:21Z,
Corda senz'anima,,10047248832,http://www.thecrag.com/ascent/10047248832,Lead solo,6b+,,Sport,Sport,30m,,21,***,16125199,http://www.thecrag.com/route/16125199,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Boragni - Il Pilastro,,,Mega Classic,2024-07-28T00:00:00Z,2024-07-28T17:38:29Z,
"""Brondolo""",,10041851034,http://www.thecrag.com/ascent/10041851034,Red point,6b,,Sport,Free solo,15m,,3,**,16088473,http://www.thecrag.com/route/16088473,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - La Goletta,,,Very Good,2024-07-27T00:00:00Z,2024-07-27T20:24:43Z,
"""Brondolo""",,10041850092,http://www.thecrag.com/ascent/10041850092,Lead solo,6b,,Sport,Sport,15m,,3,**,16088473,http://www.thecrag.com/route/16088473,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - La Goletta,,,Very Good,2024-07-27T00:00:00Z,2024-07-27T20:24:20Z,
